"","seqnames","start","end"
"2691","chr3",13669508,13669531
"2692","chr3",13880137,13880169
"2693","chr3",14171823,14171867
"2694","chr3",14402531,14402567
"2695","chr3",14810590,14810664
"2696","chr3",14948587,14948622
"2697","chr3",15859563,15859610
"2698","chr3",16644136,16644193
"2699","chr3",17166797,17166831
"2700","chr3",17275548,17275567
"2701","chr3",19338395,19338420
"2702","chr3",19730505,19730528
"2703","chr3",25524613,25524672
"2704","chr3",26629186,26629232
"2705","chr3",27127006,27127032
"2706","chr3",27510242,27510264
"2707","chr3",27824946,27825063
"2708","chr3",27955508,27955921
"2709","chr3",28628958,28628989
"2710","chr3",31532902,31532922
"2711","chr3",33276020,33276046
"2712","chr3",33440411,33440437
"2713","chr3",34261873,34261915
"2714","chr3",35975031,35975053
"2715","chr3",37651954,37651977
"2716","chr3",37864248,37864266
"2717","chr3",37925833,37925864
"2718","chr3",38165775,38165794
"2719","chr3",38275501,38275521
"2720","chr3",41961551,41961570
"2721","chr3",42700007,42700231
"2722","chr3",45126204,45126250
"2723","chr3",45225812,45225830
"2724","chr3",46066185,46066203
"2725","chr3",46493834,46493895
"2726","chr3",46846067,46846093
"2727","chr3",46898909,46898949
"2728","chr3",46980495,46980512
"2729","chr3",47368478,47368519
"2730","chr3",47475824,47475855
"2731","chr3",47476084,47476106
"2732","chr3",47578310,47578354
"2733","chr3",47578821,47578895
"2734","chr3",48124631,48124655
"2735","chr3",48307392,48307441
"2736","chr3",48568744,48568772
"2737","chr3",49148488,49148545
"2738","chr3",49554659,49554698
"2739","chr3",49554786,49554820
"2740","chr3",49665967,49666000
"2741","chr3",49668961,49668984
"2742","chr3",49903643,49903673
"2743","chr3",49922480,49922678
"2744","chr3",50124286,50124330
"2745","chr3",51250625,51250644
"2746","chr3",51703489,51703538
"2747","chr3",51706996,51707030
"2748","chr3",51967510,51967531
"2749","chr3",52487478,52487550
"2750","chr3",53189256,53189290
"2751","chr3",53803230,53803255
"2752","chr3",54122472,54122537
"2753","chr3",55371987,55372004
"2754","chr3",57953624,57953647
"2755","chr3",58645693,58645715
"2756","chr3",61926610,61926636
"2757","chr3",62372522,62372565
"2758","chr3",62378127,62378157
"2759","chr3",63210790,63210831
"2760","chr3",64789845,64789877
"2761","chr3",65379376,65379426
"2762","chr3",69374998,69375062
"2763","chr3",71416548,71416593
"2764","chr3",71642626,71642678
"2765","chr3",71725484,71725513
"2766","chr3",72242997,72243017
"2767","chr3",72546375,72546393
"2768","chr3",72996644,72996675
"2769","chr3",73217692,73217741
"2770","chr3",74523082,74523106
"2771","chr3",77838469,77838501
"2772","chr3",79094951,79094973
"2773","chr3",80850297,80850319
"2774","chr3",82181265,82181303
"2775","chr3",83867510,83867539
"2776","chr3",85752473,85752501
"2777","chr3",86120309,86120340
"2778","chr3",89211649,89211716
"2779","chr3",89519062,89519364
"2780","chr3",95128480,95128533
"2781","chr3",97481668,97481705
"2782","chr3",99876085,99876116
"2783","chr3",100523635,100523817
"2784","chr3",105869047,105869079
"2785","chr3",105873381,105873411
"2786","chr3",110756862,110756880
"2787","chr3",111243804,111244017
"2788","chr3",114577897,114577923
"2789","chr3",115680042,115680067
"2790","chr3",120887257,120887280
"2791","chr3",121911452,121911476
"2792","chr3",122184289,122184309
"2793","chr3",122375134,122375157
"2794","chr3",123151735,123152186
"2795","chr3",123682177,123682200
"2796","chr3",124033446,124033468
"2797","chr3",124887046,124887095
"2798","chr3",125357264,125357289
"2799","chr3",125441846,125441866
"2800","chr3",125519939,125519982
"2801","chr3",126128927,126128955
"2802","chr3",126343153,126343179
"2803","chr3",126357535,126357578
"2804","chr3",127003139,127003174
"2805","chr3",127014652,127014678
"2806","chr3",127108742,127109143
"2807","chr3",127182725,127182757
"2808","chr3",127206707,127206799
"2809","chr3",127385632,127385651
"2810","chr3",127691102,127691119
"2811","chr3",128153729,128153751
"2812","chr3",128464744,128465034
"2813","chr3",128497941,128497973
"2814","chr3",128953568,128953643
"2815","chr3",129121679,129121714
"2816","chr3",129172577,129172659
"2817","chr3",130894164,130894190
"2818","chr3",134114019,134114038
"2819","chr3",134250656,134250674
"2820","chr3",137565765,137565790
"2821","chr3",139271710,139271750
"2822","chr3",139480768,139480785
"2823","chr3",139888804,139888824
"2824","chr3",141051397,141051432
"2825","chr3",141486916,141486962
"2826","chr3",141876476,141876504
"2827","chr3",146444825,146444851
"2828","chr3",146700594,146700641
"2829","chr3",147945715,147945800
"2830","chr3",151624412,151624447
"2831","chr3",154395802,154395826
"2832","chr3",154556947,154556966
"2833","chr3",156674864,156674889
"2834","chr3",156806646,156806692
"2835","chr3",156936427,156936466
"2836","chr3",158105810,158105854
"2837","chr3",159763931,159763985
"2838","chr3",160755575,160755604
"2839","chr3",162815394,162815416
"2840","chr3",163576610,163576658
"2841","chr3",163877507,163877524
"2842","chr3",169663059,169663080
"2843","chr3",172498817,172498852
"2844","chr3",177197619,177197654
"2845","chr3",182793445,182793468
"2846","chr3",182980542,182980560
"2847","chr3",183525270,183525295
"2848","chr3",183911755,183911949
"2849","chr3",184261471,184261542
"2850","chr3",184379814,184379851
"2851","chr3",184380176,184380204
"2852","chr3",184562182,184562216
"2853","chr3",184568932,184568965
"2854","chr3",184917393,184917440
"2855","chr3",185914316,185914344
"2856","chr3",188154158,188154214
"2857","chr3",188509625,188509687
"2858","chr3",189410880,189410935
"2859","chr3",194058254,194058279
"2860","chr3",194527829,194527854
"2861","chr3",195747963,195747996
"2862","chr3",195894681,195894699
"2863","chr3",195931255,195931300
"2864","chr3",195990197,195990224
"2865","chr3",196207627,196207688
"2866","chr3",196207724,196207750
"2867","chr3",196694452,196695612
"2868","chr3",196740043,196740067
"2869","chr3",197369789,197369873
"2870","chr3",197627787,197627814
"2871","chr3",197941125,197941164
"2872","chr3",198222223,198222245
"2873","chr4",689222,689241
"2874","chr4",826222,826506
"2875","chr4",973352,973374
"2876","chr4",987578,987595
"2877","chr4",1003182,1003199
"2878","chr4",1011702,1011724
"2879","chr4",1012004,1012030
"2880","chr4",1012103,1012125
"2881","chr4",1148904,1148925
"2882","chr4",1172853,1172935
"2883","chr4",1265696,1265722
"2884","chr4",1793205,1793247
"2885","chr4",1871335,1871369
"2886","chr4",2262612,2262630
"2887","chr4",2387057,2387082
"2888","chr4",2792975,2793001
"2889","chr4",3293109,3293132
"2890","chr4",4857047,4857082
"2891","chr4",5748478,5748805
"2892","chr4",5893097,5893144
"2893","chr4",6003428,6004855
"2894","chr4",6576804,6576821
"2895","chr4",6877573,6877593
"2896","chr4",7128096,7128113
"2897","chr4",7160812,7160838
"2898","chr4",7448387,7448734
"2899","chr4",7469103,7469206
"2900","chr4",7469139,7469296
"2901","chr4",7840263,7840329
"2902","chr4",8012039,8012673
"2903","chr4",8724362,8724406
"2904","chr4",8728861,8728878
"2905","chr4",9547389,9547444
"2906","chr4",9928739,9928766
"2907","chr4",10116586,10116609
"2908","chr4",12216694,12216730
"2909","chr4",13043715,13043772
"2910","chr4",16457641,16457740
"2911","chr4",16926866,16926919
"2912","chr4",19637994,19638034
"2913","chr4",21707923,21707968
"2914","chr4",22515679,22515697
"2915","chr4",22521509,22521528
"2916","chr4",23157588,23157631
"2917","chr4",23291180,23291197
"2918","chr4",27098731,27098779
"2919","chr4",28667796,28667874
"2920","chr4",30538100,30538140
"2921","chr4",30882169,30882212
"2922","chr4",37564956,37564995
"2923","chr4",37977356,37977379
"2924","chr4",38192694,38192726
"2925","chr4",38733108,38734383
"2926","chr4",39770832,39770854
"2927","chr4",40385949,40386003
"2928","chr4",41048624,41048697
"2929","chr4",41098010,41098032
"2930","chr4",42196863,42196898
"2931","chr4",48456627,48456666
"2932","chr4",49091249,49156598
"2933","chr4",49631298,49658068
"2934","chr4",54100781,54100829
"2935","chr4",54180656,54180727
"2936","chr4",55923217,55923260
"2937","chr4",57172492,57172561
"2938","chr4",61545877,61545919
"2939","chr4",67517844,67517867
"2940","chr4",74651168,74651339
"2941","chr4",75663348,75663367
"2942","chr4",77075475,77075502
"2943","chr4",77819761,77819786
"2944","chr4",77820019,77820036
"2945","chr4",78776615,78776635
"2946","chr4",81104036,81104067
"2947","chr4",82529240,82529276
"2948","chr4",82561547,82561572
"2949","chr4",83010797,83010814
"2950","chr4",83065707,83065729
"2951","chr4",83181439,83181500
"2952","chr4",83219156,83219173
"2953","chr4",83277974,83278023
"2954","chr4",85141789,85141816
"2955","chr4",88026750,88026769
"2956","chr4",91154485,91154511
"2957","chr4",96789577,96789637
"2958","chr4",97452110,97452141
"2959","chr4",98261351,98261378
"2960","chr4",98931317,98931435
"2961","chr4",98995555,98995584
"2962","chr4",101346096,101346114
"2963","chr4",103336415,103336523
"2964","chr4",103722656,103722726
"2965","chr4",110613188,110613237
"2966","chr4",110932280,110932316
"2967","chr4",112449942,112449961
"2968","chr4",115274136,115274159
"2969","chr4",118634711,118634733
"2970","chr4",119405913,119405935
"2971","chr4",119628971,119628994
"2972","chr4",120211702,120211728
"2973","chr4",121237896,121238009
"2974","chr4",122827056,122827113
"2975","chr4",123447343,123447404
"2976","chr4",124712784,124712810
"2977","chr4",125828139,125828204
"2978","chr4",125916503,125916563
"2979","chr4",129319176,129319228
"2980","chr4",129980378,129980397
"2981","chr4",132344811,132344853
"2982","chr4",132344890,132344948
"2983","chr4",135228951,135229014
"2984","chr4",138853456,138853478
"2985","chr4",139736102,139736125
"2986","chr4",140154108,140154129
"2987","chr4",140737437,140737466
"2988","chr4",142775487,142775532
"2989","chr4",142808104,142808125
"2990","chr4",145761715,145761733
"2991","chr4",146022435,146022452
"2992","chr4",147357176,147357223
"2993","chr4",147763602,147763623
"2994","chr4",148442418,148442444
"2995","chr4",150760555,150760578
"2996","chr4",151409092,151409142
"2997","chr4",152535804,152535850
"2998","chr4",156077591,156077615
"2999","chr4",163308032,163308066
"3000","chr4",163342977,163343019
"3001","chr4",165326888,165326912
"3002","chr4",166241984,166242015
"3003","chr4",166528505,166528539
"3004","chr4",166648867,166648888
"3005","chr4",170053603,170053621
"3006","chr4",173432229,173432340
"3007","chr4",173523994,173524024
"3008","chr4",175984024,175984050
"3009","chr4",177452325,177452363
"3010","chr4",177558067,177558095
"3011","chr4",183388249,183388281
"3012","chr4",186144723,186144747
"3013","chr4",186446677,186446732
"3014","chr4",186987466,186987529
"3015","chr4",187197098,187197115
"3016","chr4",189647555,189647572
"3017","chr4",190018446,190018473
"3018","chr4",190067638,190067658
"3019","chr4",190069556,190069584
"3020","chr4",190072859,190072881
"3021","chr4",190076152,190076174
"3022","chr4",190079445,190079467
"3023","chr4",190082739,190082761
"3024","chr4",190086039,190086061
"3025","chr4",190089332,190089354
"3026","chr4",190092632,190092654
"3027","chr4",190175401,190175423
"3028","chr5",49522,49789
"3029","chr5",345071,345217
"3030","chr5",420789,420925
"3031","chr5",665194,665212
"3032","chr5",784750,784778
"3033","chr5",1021368,1021393
"3034","chr5",1129515,1129537
"3035","chr5",1403305,1403434
"3036","chr5",1926226,1926683
"3037","chr5",2038882,2038955
"3038","chr5",2428611,2428653
"3039","chr5",2751182,2751206
"3040","chr5",3106482,3106585
"3041","chr5",3278755,3279083
"3042","chr5",3312177,3312194
"3043","chr5",3784915,3786503
"3044","chr5",5422615,5422669
"3045","chr5",6506986,6507009
"3046","chr5",6702950,6702988
"3047","chr5",6713843,6713868
"3048","chr5",6993106,6993128
"3049","chr5",9046904,9046923
"3050","chr5",10354139,10354167
"3051","chr5",10512898,10512922
"3052","chr5",10650134,10650163
"3053","chr5",10869451,10869489
"3054","chr5",11212779,11212797
"3055","chr5",13265017,13265050
"3056","chr5",14207319,14207431
"3057","chr5",14486844,14486861
"3058","chr5",14581967,14581990
"3059","chr5",17350247,17350280
"3060","chr5",21671737,21671765
"3061","chr5",26441799,26441845
"3062","chr5",28239629,28240611
"3063","chr5",28466618,28466671
"3064","chr5",28910600,28910673
"3065","chr5",30346009,30346042
"3066","chr5",31912039,31912065
"3067","chr5",32444036,32444055
"3068","chr5",35011916,35011957
"3069","chr5",37295039,37295070
"3070","chr5",38306417,38306437
"3071","chr5",38556698,38556746
"3072","chr5",39610546,39610988
"3073","chr5",39823136,39823154
"3074","chr5",40358394,40358432
"3075","chr5",40797860,40797879
"3076","chr5",44259022,44259063
"3077","chr5",51842926,51842944
"3078","chr5",54092071,54092096
"3079","chr5",54480167,54480189
"3080","chr5",54995123,54995140
"3081","chr5",55275790,55275821
"3082","chr5",55896468,55896779
"3083","chr5",58796985,58797014
"3084","chr5",60647085,60647103
"3085","chr5",61332777,61332823
"3086","chr5",61505602,61505728
"3087","chr5",62508505,62508575
"3088","chr5",65902983,65903057
"3089","chr5",73448025,73448056
"3090","chr5",75415036,75415057
"3091","chr5",78151833,78152060
"3092","chr5",80256092,80256150
"3093","chr5",81750520,81750546
"3094","chr5",83278946,83278971
"3095","chr5",84075891,84075927
"3096","chr5",88141731,88141771
"3097","chr5",88427717,88427752
"3098","chr5",88785280,88785319
"3099","chr5",91543799,91543850
"3100","chr5",93277630,93277665
"3101","chr5",93491239,93491398
"3102","chr5",94791501,94791518
"3103","chr5",94817408,94817447
"3104","chr5",96662314,96662346
"3105","chr5",101091456,101091489
"3106","chr5",108065926,108065943
"3107","chr5",108751197,108751223
"3108","chr5",113341165,113341201
"3109","chr5",113488328,113488353
"3110","chr5",114745083,114745103
"3111","chr5",118615297,118615325
"3112","chr5",123920309,123920337
"3113","chr5",124769287,124769362
"3114","chr5",125196181,125196221
"3115","chr5",126415497,126415523
"3116","chr5",131278712,131278788
"3117","chr5",132011566,132011589
"3118","chr5",132227662,132227689
"3119","chr5",132900563,132900586
"3120","chr5",134976338,134976357
"3121","chr5",135034145,135034175
"3122","chr5",135035875,135035936
"3123","chr5",135056227,135056244
"3124","chr5",138493491,138493598
"3125","chr5",138837455,138837533
"3126","chr5",139561727,139561765
"3127","chr5",139682319,139682357
"3128","chr5",139711324,139711348
"3129","chr5",139848470,139848507
"3130","chr5",140981658,140981686
"3131","chr5",141194580,141194607
"3132","chr5",141728849,141728878
"3133","chr5",142108695,142108717
"3134","chr5",143239832,143239868
"3135","chr5",145972450,145972480
"3136","chr5",146233608,146233666
"3137","chr5",146458980,146459191
"3138","chr5",146863628,146863685
"3139","chr5",147214599,147214616
"3140","chr5",147235008,147235055
"3141","chr5",147259751,147260351
"3142","chr5",150618302,150618330
"3143","chr5",150657433,150657477
"3144","chr5",154632102,154632134
"3145","chr5",156505781,156505804
"3146","chr5",160119164,160119194
"3147","chr5",160133955,160133976
"3148","chr5",160788832,160788855
"3149","chr5",167554863,167554887
"3150","chr5",168282340,168282357
"3151","chr5",170862656,170862686
"3152","chr5",171352833,171352869
"3153","chr5",171437385,171437402
"3154","chr5",171450714,171450737
"3155","chr5",172188252,172188270
"3156","chr5",172454544,172454620
"3157","chr5",172570668,172571157
"3158","chr5",173989597,173989646
"3159","chr5",175873094,175873130
"3160","chr5",176545790,176545813
"3161","chr5",176610046,176610068
"3162","chr5",176810719,176810746
"3163","chr5",176830367,176830988
"3164","chr5",177095001,177095018
"3165","chr5",177110040,177110067
"3166","chr5",177303902,177303919
"3167","chr5",177371042,177371125
"3168","chr5",177473407,177473429
"3169","chr5",178205276,178205296
"3170","chr5",178253362,178253379
"3171","chr5",179314173,179314191
"3172","chr5",179345199,179345260
"3173","chr5",179622924,179622975
"3174","chr5",179805977,179806002
"3175","chr5",179806888,179806921
"3176","chr5",180170888,180170916
"3177","chr5",180211010,180211028
"3178","chr5",180718966,180718985
"3179","chr5",181327779,181327801
"3180","chr6",391683,391710
"3181","chr6",1390035,1390070
"3182","chr6",1609682,1609715
"3183","chr6",2999761,2999811
"3184","chr6",3196236,3196257
"3185","chr6",3266203,3266229
"3186","chr6",3457092,3457125
"3187","chr6",3561223,3561255
"3188","chr6",4277869,4277944
"3189","chr6",4776280,4776305
"3190","chr6",4853476,4853515
"3191","chr6",6035912,6035958
"3192","chr6",6219320,6219343
"3193","chr6",7910638,7910657
"3194","chr6",10320053,10320084
"3195","chr6",10791130,10791153
"3196","chr6",11351219,11351238
"3197","chr6",12749535,12749567
"3198","chr6",12920707,12920728
"3199","chr6",13169358,13169376
"3200","chr6",13273897,13273925
"3201","chr6",13711237,13711292
"3202","chr6",15126613,15126804
"3203","chr6",16439337,16439381
"3204","chr6",16474836,16474865
"3205","chr6",16761485,16761544
"3206","chr6",17393907,17393963
"3207","chr6",22364807,22364848
"3208","chr6",30945338,30945363
"3209","chr6",31784535,31784555
"3210","chr6",31900695,31900723
"3211","chr6",31954584,31954644
"3212","chr6",33192503,33192545
"3213","chr6",33201410,33201442
"3214","chr6",33621355,33621386
"3215","chr6",33633811,33633868
"3216","chr6",33893052,33893092
"3217","chr6",34067328,34067641
"3218","chr6",34134664,34134686
"3219","chr6",34237683,34237713
"3220","chr6",35787787,35787809
"3221","chr6",39078533,39078561
"3222","chr6",39126939,39126970
"3223","chr6",39336863,39336903
"3224","chr6",40418022,40418039
"3225","chr6",41572306,41572325
"3226","chr6",41656187,41656241
"3227","chr6",41786105,41786125
"3228","chr6",42782026,42782048
"3229","chr6",43006459,43006502
"3230","chr6",43021676,43021702
"3231","chr6",43243536,43243553
"3232","chr6",43243713,43243745
"3233","chr6",43718043,43718060
"3234","chr6",44089312,44089351
"3235","chr6",44270515,44270550
"3236","chr6",45765427,45765471
"3237","chr6",48770094,48770143
"3238","chr6",49120559,49120586
"3239","chr6",49918204,49918242
"3240","chr6",53343188,53343206
"3241","chr6",58216392,58216422
"3242","chr6",62584182,62584203
"3243","chr6",69601100,69601135
"3244","chr6",71886599,71886644
"3245","chr6",72075254,72075286
"3246","chr6",84431981,84432012
"3247","chr6",90043481,90043542
"3248","chr6",99504974,99504991
"3249","chr6",105369811,105369842
"3250","chr6",106711218,106711255
"3251","chr6",107490255,107490348
"3252","chr6",107850879,107850900
"3253","chr6",109483544,109483572
"3254","chr6",109577830,109577849
"3255","chr6",110398384,110398427
"3256","chr6",110719973,110719995
"3257","chr6",116681112,116681145
"3258","chr6",116877192,116877212
"3259","chr6",117265268,117265293
"3260","chr6",117482580,117482604
"3261","chr6",117482955,117482999
"3262","chr6",118733279,118733304
"3263","chr6",119894459,119894527
"3264","chr6",126581902,126581964
"3265","chr6",130019943,130019966
"3266","chr6",130019977,130020022
"3267","chr6",130020106,130020135
"3268","chr6",135087509,135087528
"3269","chr6",139700678,139700702
"3270","chr6",139985492,139985526
"3271","chr6",141124302,141124321
"3272","chr6",144610880,144610908
"3273","chr6",144667025,144667049
"3274","chr6",147726519,147726559
"3275","chr6",148343092,148343159
"3276","chr6",148710620,148710754
"3277","chr6",149317406,149317438
"3278","chr6",151391516,151391535
"3279","chr6",151449630,151449659
"3280","chr6",154511783,154511800
"3281","chr6",154995226,154995264
"3282","chr6",156777205,156777227
"3283","chr6",156779680,156779700
"3284","chr6",157445106,157445145
"3285","chr6",158285719,158285739
"3286","chr6",158917123,158917140
"3287","chr6",159455852,159455936
"3288","chr6",159727442,159727491
"3289","chr6",160764583,160764601
"3290","chr6",163834794,163834811
"3291","chr6",165662311,165662328
"3292","chr6",165663262,165663283
"3293","chr6",166668813,166668859
"3294","chr6",166681687,166681711
"3295","chr6",166767775,166767816
"3296","chr6",167654901,167655766
"3297","chr6",167997589,167997614
"3298","chr6",168637966,168637988
"3299","chr6",168970630,168970671
"3300","chr6",169723948,169724024
"3301","chr6",169909068,169909085
"3302","chr7",414074,414424
"3303","chr7",519881,519924
"3304","chr7",900884,900902
"3305","chr7",954504,954521
"3306","chr7",980208,980235
"3307","chr7",1160103,1160120
"3308","chr7",1276312,1276332
"3309","chr7",1393367,1393391
"3310","chr7",1530918,1530966
"3311","chr7",1642685,1642807
"3312","chr7",1669866,1669884
"3313","chr7",2437714,2437755
"3314","chr7",2492358,2492388
"3315","chr7",2611111,2611148
"3316","chr7",2631981,2632029
"3317","chr7",2632001,2632033
"3318","chr7",4180153,4180239
"3319","chr7",4230216,4230377
"3320","chr7",4267245,4267332
"3321","chr7",4682386,4682486
"3322","chr7",5318604,5318621
"3323","chr7",5736109,5736145
"3324","chr7",6390066,6390097
"3325","chr7",6615488,6615543
"3326","chr7",6615502,6615560
"3327","chr7",6615692,6615719
"3328","chr7",9726175,9726205
"3329","chr7",10768502,10768526
"3330","chr7",15483571,15483605
"3331","chr7",16880470,16880595
"3332","chr7",22357234,22357265
"3333","chr7",23490574,23490615
"3334","chr7",23491739,23491779
"3335","chr7",26575169,26575190
"3336","chr7",27113863,27113886
"3337","chr7",27199680,27199729
"3338","chr7",28179777,28179812
"3339","chr7",28409188,28409223
"3340","chr7",29177681,29177720
"3341","chr7",29374802,29374850
"3342","chr7",29806910,29806932
"3343","chr7",30766196,30766234
"3344","chr7",30802815,30802986
"3345","chr7",30968641,30968666
"3346","chr7",35993773,35993793
"3347","chr7",38647006,38647046
"3348","chr7",39623633,39623671
"3349","chr7",41183093,41183180
"3350","chr7",42238004,42238047
"3351","chr7",42261860,42261918
"3352","chr7",43488004,43488025
"3353","chr7",43758888,43758906
"3354","chr7",43834751,43834771
"3355","chr7",44044683,44044700
"3356","chr7",44097405,44097438
"3357","chr7",44558458,44558492
"3358","chr7",44665375,44665402
"3359","chr7",45168937,45168956
"3360","chr7",45884027,45884046
"3361","chr7",47095774,47095793
"3362","chr7",47118969,47118996
"3363","chr7",48051635,48051657
"3364","chr7",48051647,48051688
"3365","chr7",48943732,48943755
"3366","chr7",49438274,49438305
"3367","chr7",49461310,49461360
"3368","chr7",49775403,49775420
"3369","chr7",51316930,51316951
"3370","chr7",52322883,52322904
"3371","chr7",55020560,55020593
"3372","chr7",57181286,57181303
"3373","chr7",61034706,61034747
"3374","chr7",63114428,63114456
"3375","chr7",64143438,64143742
"3376","chr7",64784099,64784138
"3377","chr7",65490543,65490638
"3378","chr7",65896599,65896633
"3379","chr7",65980094,65980112
"3380","chr7",66098890,66099632
"3381","chr7",66124486,66124537
"3382","chr7",66478613,66478645
"3383","chr7",66556276,66556294
"3384","chr7",66995252,66995270
"3385","chr7",68153230,68153261
"3386","chr7",68911616,68911658
"3387","chr7",69087357,69087645
"3388","chr7",70914211,70914257
"3389","chr7",71161987,71162170
"3390","chr7",72073678,72073707
"3391","chr7",72829803,72829821
"3392","chr7",73521779,73521807
"3393","chr7",73648321,73649353
"3394","chr7",73667848,73667919
"3395","chr7",73719715,73719771
"3396","chr7",74083865,74083893
"3397","chr7",74236469,74236490
"3398","chr7",74270225,74270404
"3399","chr7",74287136,74287173
"3400","chr7",74375838,74375855
"3401","chr7",74528702,74529033
"3402","chr7",75743339,75743427
"3403","chr7",75753264,75753286
"3404","chr7",76285697,76285732
"3405","chr7",76409324,76409388
"3406","chr7",76477148,76477166
"3407","chr7",76975245,76975275
"3408","chr7",77416516,77416534
"3409","chr7",78573077,78573094
"3410","chr7",78573189,78573404
"3411","chr7",81542009,81542043
"3412","chr7",82393112,82393179
"3413","chr7",87875996,87876019
"3414","chr7",98211364,98211396
"3415","chr7",98231150,98231171
"3416","chr7",98261913,98261934
"3417","chr7",98617153,98617175
"3418","chr7",99143829,99143847
"3419","chr7",99395694,99395712
"3420","chr7",99580887,99580952
"3421","chr7",100220854,100220871
"3422","chr7",100381997,100382023
"3423","chr7",100479256,100479306
"3424","chr7",100694313,100694383
"3425","chr7",100895809,100895840
"3426","chr7",101183891,101183922
"3427","chr7",101402632,101402687
"3428","chr7",101622744,101622770
"3429","chr7",101627327,101627356
"3430","chr7",101860728,101860793
"3431","chr7",101911165,101911192
"3432","chr7",102286791,102286840
"3433","chr7",102300586,102300614
"3434","chr7",104328733,104328778
"3435","chr7",105388980,105389014
"3436","chr7",106424883,106424906
"3437","chr7",107296081,107296106
"3438","chr7",107580389,107580415
"3439","chr7",107675512,107675537
"3440","chr7",111629244,111629274
"3441","chr7",112882694,112882717
"3442","chr7",115479098,115479145
"3443","chr7",116953940,116953957
"3444","chr7",116968250,116968356
"3445","chr7",118411995,118412019
"3446","chr7",120273367,120273386
"3447","chr7",122305207,122305242
"3448","chr7",123662847,123662885
"3449","chr7",123748478,123748500
"3450","chr7",124034249,124034273
"3451","chr7",125115010,125115033
"3452","chr7",125462740,125462771
"3453","chr7",127612308,127612983
"3454","chr7",128654702,128654723
"3455","chr7",128860527,128860547
"3456","chr7",129210704,129210724
"3457","chr7",129779510,129779533
"3458","chr7",130472219,130472255
"3459","chr7",131556723,131556752
"3460","chr7",133857097,133857366
"3461","chr7",136867785,136868020
"3462","chr7",137846770,137846790
"3463","chr7",138101150,138101194
"3464","chr7",138463226,138463282
"3465","chr7",139777806,139777836
"3466","chr7",139778037,139778077
"3467","chr7",140361488,140361545
"3468","chr7",144218964,144218993
"3469","chr7",144303265,144303310
"3470","chr7",144403782,144403800
"3471","chr7",144403824,144403848
"3472","chr7",147609187,147609206
"3473","chr7",148483725,148483742
"3474","chr7",148884202,148884231
"3475","chr7",149091051,149091091
"3476","chr7",149223837,149223915
"3477","chr7",149800775,149800849
"3478","chr7",150127140,150127189
"3479","chr7",150347229,150347266
"3480","chr7",150976155,150976178
"3481","chr7",150977952,150977969
"3482","chr7",151059515,151059542
"3483","chr7",151114693,151114733
"3484","chr7",151116283,151116300
"3485","chr7",151122520,151122607
"3486","chr7",151133262,151133285
"3487","chr7",151341988,151342027
"3488","chr7",151427445,151427464
"3489","chr7",151680790,151680807
"3490","chr7",151721375,151721411
"3491","chr7",151877796,151877824
"3492","chr7",151880827,151880898
"3493","chr7",152435461,152435487
"3494","chr7",152436019,152436106
"3495","chr7",153083223,153083250
"3496","chr7",154351531,154351548
"3497","chr7",154700996,154701022
"3498","chr7",154885782,154885799
"3499","chr7",155002963,155002997
"3500","chr7",155460314,155460337
"3501","chr7",156237668,156237775
"3502","chr7",156616222,156616249
"3503","chr7",156786093,156786296
"3504","chr7",156893208,156893229
"3505","chr7",157021061,157021086
"3506","chr7",157264239,157264258
"3507","chr7",157282172,157282198
"3508","chr7",157298973,157299839
"3509","chr7",157337341,157337372
"3510","chr7",157508972,157509443
"3511","chr7",157684569,157684613
"3512","chr7",158128947,158129001
"3513","chr7",158587828,158587856
"3514","chr7",158986828,158988843
"3515","chr8",688272,688313
"3516","chr8",738995,739014
"3517","chr8",8080848,8080907
"3518","chr8",8318844,8318885
"3519","chr8",9753837,9753854
"3520","chr8",10322457,10322474
"3521","chr8",11891828,11891875
"3522","chr8",12655687,12655704
"3523","chr8",17497025,17497051
"3524","chr8",17630623,17630654
"3525","chr8",19305410,19305433
"3526","chr8",20303978,20304029
"3527","chr8",20935240,20935260
"3528","chr8",21145176,21145193
"3529","chr8",21381744,21381773
"3530","chr8",21439298,21439326
"3531","chr8",21747655,21747672
"3532","chr8",22049069,22049089
"3533","chr8",22062792,22062818
"3534","chr8",22551860,22551879
"3535","chr8",22575327,22575344
"3536","chr8",22599031,22599327
"3537","chr8",22599694,22599712
"3538","chr8",22728498,22728612
"3539","chr8",22880902,22880924
"3540","chr8",23707880,23707898
"3541","chr8",23708577,23708609
"3542","chr8",23714742,23714773
"3543","chr8",23746299,23746325
"3544","chr8",26002827,26002970
"3545","chr8",26599531,26599569
"3546","chr8",27875174,27875217
"3547","chr8",28206676,28206702
"3548","chr8",29384932,29384979
"3549","chr8",29612859,29612878
"3550","chr8",30384746,30384774
"3551","chr8",35976470,35976505
"3552","chr8",37298170,37298192
"3553","chr8",38158583,38158643
"3554","chr8",38382005,38382022
"3555","chr8",38382228,38382259
"3556","chr8",38719556,38719594
"3557","chr8",40746199,40746355
"3558","chr8",41767267,41767313
"3559","chr8",42069325,42069357
"3560","chr8",43527884,43527916
"3561","chr8",47498173,47498199
"3562","chr8",48484393,48484419
"3563","chr8",48530423,48530445
"3564","chr8",53670953,53671327
"3565","chr8",56084449,56084495
"3566","chr8",58556819,58557483
